customer_id,recency,frequency,monetary,avg_order_value,avg_quantity,discount_rate,cluster_name
15274,3,2,716.5699999999999,15.246170212765955,13.170212765957446,0.0,Champions
15275,30,1,615.14,15.003414634146342,12.146341463414634,0.0,Low Value Customers
15276,65,1,128.63,2.6251020408163264,1.2448979591836735,0.0,Low Value Customers
15277,46,1,255.9,21.325,17.083333333333332,0.0,Low Value Customers
15279,354,1,290.51,15.29,9.947368421052632,0.0,Low Value Customers
15280,171,1,113.12,7.07,9.625,0.0,Low Value Customers
15281,58,9,2332.15,16.778057553956835,8.712230215827338,0.0,Champions
15286,49,1,240.55,80.18333333333334,18.33333333333333,0.0,Sleeping Giants
15287,21,2,486.69,24.3345,21.65,0.0,Low Value Customers
15288,42,5,2306.52,26.210454545454542,8.806818181818182,0.0,Champions
15289,28,3,939.78,16.20310344827586,17.379310344827587,0.0,Champions
15290,4,18,7943.22,38.93735294117647,22.06372549019608,0.0,Champions
15291,25,14,4623.3,45.326470588235296,20.607843137254903,0.0,Champions
15292,200,1,178.39,7.432916666666666,2.2916666666666665,0.0,Low Value Customers
15296,43,6,3672.86,18.93226804123712,9.103092783505154,0.0,Champions
15297,9,3,641.94,16.46,7.487179487179487,0.0,Champions
15298,1,12,4799.9,24.999479166666664,16.229166666666668,0.0,Champions
15299,66,7,3907.01,558.1442857142857,420.8571428571428,0.1428571428571428,Sleeping Giants
15300,63,1,496.44,17.73,10.428571428571429,0.0,Low Value Customers
15301,50,12,5049.95,20.867561983471077,11.367768595041325,0.0,Champions
15303,289,1,574.02,18.516774193548382,8.0,0.0,Low Value Customers
15304,60,8,694.4,30.191304347826087,4.521739130434782,0.0,Champions
15306,63,3,1174.35,20.247413793103448,13.96551724137931,0.0,Low Value Customers
15307,95,1,205.3,17.108333333333334,3.083333333333333,0.0,Low Value Customers
15308,270,1,310.47,16.34052631578947,9.210526315789474,0.0,Low Value Customers
15311,0,91,60632.75,25.626690617075237,16.12299239222316,0.0,Champions
15312,74,4,924.85,19.677659574468084,10.97872340425532,0.0,Low Value Customers
15313,109,1,52.0,52.0,25.0,0.0,Low Value Customers
15314,198,1,327.97,13.665416666666664,13.041666666666666,0.0,Low Value Customers
15315,63,2,570.5,15.41891891891892,23.2972972972973,0.0,Low Value Customers
15316,326,1,165.0,165.0,100.0,0.0,Sleeping Giants
15318,3,1,312.62,9.473333333333333,19.454545454545453,0.0,Low Value Customers
15319,283,1,204.5,12.78125,10.9375,0.0,Low Value Customers
15320,43,1,267.13,7.420277777777778,9.055555555555555,0.0,Low Value Customers
15321,48,3,2748.31,28.92957894736842,12.43157894736842,0.0,Champions
15322,63,1,679.68,16.18285714285714,9.904761904761903,0.0,Low Value Customers
15325,103,1,161.74,3.3695833333333334,4.8125,0.0,Low Value Customers
15326,333,1,311.71,10.748620689655173,13.310344827586206,0.0,Low Value Customers
15327,52,1,208.75,20.875,11.6,0.0,Low Value Customers
15329,34,3,1049.7,18.41578947368421,8.526315789473685,0.0,Champions
15330,31,2,714.9599999999999,54.99692307692307,100.92307692307692,0.0,Sleeping Giants
15332,365,4,1661.06,47.45885714285714,18.62857142857143,0.0,Sleeping Giants
15333,207,1,1028.56,64.285,21.5,0.0,Sleeping Giants
15334,156,3,347.87,3.5862886597938144,2.804123711340206,0.0,Low Value Customers
15335,53,1,170.22,4.863428571428571,2.257142857142857,0.0,Low Value Customers
15339,65,2,574.07,6.675232558139536,4.837209302325581,0.0,Low Value Customers
15341,80,1,2020.52,118.85411764705884,47.76470588235294,0.0,Sleeping Giants
15342,115,1,406.09,16.920416666666664,11.791666666666666,0.0,Low Value Customers
15343,86,1,364.5,17.357142857142858,4.0,0.0,Low Value Customers
15344,0,3,563.94,21.69,4.461538461538462,0.0,Champions
15345,34,1,393.54,19.677,4.05,0.0,Low Value Customers
15346,332,1,252.42,14.848235294117648,8.470588235294118,0.0,Low Value Customers
15347,365,1,201.6,40.32,26.0,0.0,Low Value Customers
15348,71,1,158.04,17.56,9.333333333333334,0.0,Low Value Customers
15349,157,2,463.91,6.533943661971831,4.52112676056338,0.0,Low Value Customers
15350,372,1,115.65,23.13,10.2,0.0,Low Value Customers
15351,11,7,1934.66,8.83406392694064,3.3881278538812785,0.0,Champions
15353,254,2,770.12,12.624918032786884,5.590163934426229,0.0,Low Value Customers
15355,28,2,277.05,19.789285714285715,3.2142857142857144,0.0,Low Value Customers
15356,30,10,2718.03,5.446953907815631,3.292585170340681,0.0,Champions
15358,4,22,8347.2,15.149183303085302,12.79491833030853,0.0,Champions
15360,39,1,427.93,32.917692307692306,17.153846153846153,0.0,Low Value Customers
15361,361,1,418.92,59.84571428571429,48.0,0.0,Sleeping Giants
15363,240,1,326.0,20.375,9.0,0.0,Low Value Customers
15364,95,2,913.19,31.489310344827587,17.0,0.0,Low Value Customers
15365,25,7,2314.32,20.301052631578948,9.508771929824562,0.0,Champions
15366,74,2,602.51,13.69340909090909,14.113636363636363,0.0,Low Value Customers
15367,56,4,1877.59,19.76410526315789,11.126315789473685,0.0,Champions
15368,20,1,446.94,111.735,57.5,0.0,Sleeping Giants
15370,40,7,2386.05,25.383510638297874,8.829787234042554,0.0,Champions
15372,136,1,2007.4,74.34814814814816,108.29629629629628,0.0,Sleeping Giants
15373,7,12,2415.91,18.302348484848483,3.787878787878788,0.0,Champions
15374,128,1,168.0,56.0,42.0,0.0,Sleeping Giants
15376,39,3,1221.56,10.530689655172411,5.301724137931035,0.0,Low Value Customers
15379,168,7,3703.29,19.089123711340207,11.881443298969073,0.0,Champions
15380,8,5,1690.26,46.95166666666667,10.444444444444445,0.0,Champions
15381,213,2,596.85,74.60625,21.375,0.0,Sleeping Giants
15382,14,6,5955.71,19.7208940397351,13.28476821192053,0.0,Champions
15384,169,2,642.41,15.668536585365851,14.53658536585366,0.0,Low Value Customers
15385,39,1,316.88,26.406666666666663,13.416666666666666,0.0,Low Value Customers
15386,185,1,394.14,12.714193548387096,14.387096774193548,0.0,Low Value Customers
15388,269,1,140.54,14.053999999999998,8.8,0.0,Low Value Customers
15389,171,1,500.0,500.0,400.0,0.0,Sleeping Giants
15392,4,4,1535.53,18.28011904761905,15.202380952380953,0.0,Champions
15393,15,2,231.86,19.32166666666667,12.5,0.0,Low Value Customers
15394,9,4,2183.54,25.68870588235294,10.705882352941176,0.0,Champions
15395,325,1,107.45,15.35,2.4285714285714284,0.0,Low Value Customers
15396,112,1,288.18,20.58428571428572,8.714285714285714,0.0,Low Value Customers
15397,289,1,94.0,15.666666666666666,3.333333333333333,0.0,Low Value Customers
15398,15,2,1345.53,18.43191780821918,10.534246575342468,0.0,Champions
15399,0,3,815.77,16.3154,12.22,0.0,Champions
15400,91,5,716.2,59.68333333333334,32.5,0.0,Sleeping Giants
15402,148,2,626.35,15.276829268292683,16.902439024390244,0.0,Low Value Customers
15405,188,1,349.1,43.6375,24.125,0.0,Low Value Customers
15406,17,2,510.71,9.636037735849056,4.79245283018868,0.0,Low Value Customers
15407,33,4,1046.74,7.072567567567567,3.72972972972973,0.0,Champions
15408,263,1,267.18,7.858235294117647,3.117647058823529,0.0,Low Value Customers
15410,83,8,3450.84,28.285573770491805,9.836065573770492,0.0,Champions
15411,25,4,1348.93,13.764591836734697,5.3979591836734695,0.0,Champions
15412,170,1,190.53,19.053,10.8,0.0,Low Value Customers
15414,9,3,774.9,19.869230769230768,11.35897435897436,0.0,Champions
15415,312,1,559.61,11.906595744680851,11.72340425531915,0.0,Low Value Customers
15416,64,4,3984.32,20.75166666666667,10.885416666666666,0.0,Champions
15417,84,1,508.8,18.17142857142857,10.142857142857142,0.0,Low Value Customers
15419,24,1,135.86,16.9825,28.75,0.0,Low Value Customers
15421,58,4,950.36,17.93132075471698,9.433962264150944,0.0,Champions
15422,322,2,97.7,16.283333333333335,6.333333333333333,0.0,Low Value Customers
15423,37,1,43.5,21.75,50.5,0.0,Low Value Customers
15424,253,2,383.34,22.54941176470588,32.588235294117645,0.0,Low Value Customers
15426,18,5,1404.07,5.105709090909091,2.3854545454545453,0.0,Champions
15427,32,3,1430.54,4.899109589041096,3.3116438356164384,0.0,Champions
15428,14,1,93.78,15.63,17.0,0.0,Low Value Customers
15429,26,2,397.35,4.845731707317073,4.634146341463414,0.0,Low Value Customers
15432,22,1,171.19,17.119,6.5,0.0,Low Value Customers
15433,78,2,533.3,13.00731707317073,13.024390243902438,0.0,Low Value Customers
15434,7,5,1041.48,18.936,11.763636363636364,0.0,Champions
15435,21,1,149.29,5.147931034482759,1.862068965517241,0.0,Low Value Customers
15436,11,3,1067.75,3.669243986254296,1.972508591065292,0.0,Champions
15437,261,1,200.16,4.448,1.7555555555555555,0.0,Low Value Customers
15438,130,1,156.57999999999998,6.263199999999999,2.36,0.0,Low Value Customers
15440,54,3,383.68,6.188387096774194,3.177419354838709,0.0,Low Value Customers
15442,248,1,594.0,297.0,60.0,0.0,Sleeping Giants
15443,1,7,3213.59,8.638682795698925,4.405913978494624,0.0,Champions
15444,8,2,1411.21,6.594439252336449,3.546728971962617,0.0,Champions
15445,263,1,113.5,22.7,11.6,0.0,Low Value Customers
15447,330,1,155.17,17.24111111111111,9.444444444444445,0.0,Low Value Customers
15448,312,1,494.64,17.665714285714284,8.285714285714286,0.0,Low Value Customers
15449,25,3,974.52,16.242,13.533333333333331,0.0,Champions
15450,29,1,429.84,14.328,12.533333333333331,0.0,Low Value Customers
15452,29,3,528.48,9.437142857142858,5.0,0.0,Low Value Customers
15453,1,7,1371.77,4.91673835125448,3.0,0.0,Champions
15454,361,1,179.1,7.164,3.44,0.0,Low Value Customers
15456,282,3,434.59,7.492931034482758,10.913793103448276,0.0,Low Value Customers
15457,261,1,237.07,4.087413793103448,2.2758620689655173,0.0,Low Value Customers
15458,24,1,161.64,23.09142857142857,22.285714285714285,0.0,Low Value Customers
15460,353,1,214.26,3.826071428571428,1.9107142857142856,0.0,Low Value Customers
15462,93,3,234.6,21.327272727272728,15.636363636363637,0.0,Low Value Customers
15463,28,1,126.14,18.02,15.142857142857142,0.0,Low Value Customers
15464,337,1,1044.65,6.739677419354839,2.2451612903225806,0.0,Low Value Customers
15465,19,18,7354.62,75.82082474226804,12.958762886597938,0.0,Champions
15466,84,1,334.53,5.868947368421052,4.315789473684211,0.0,Low Value Customers
15467,8,3,524.88,10.093846153846156,5.961538461538462,0.0,Champions
15468,34,2,467.51,19.47958333333333,6.458333333333333,0.0,Low Value Customers
15469,42,2,538.55,22.43958333333333,6.375,0.0,Low Value Customers
15471,1,1,454.48,6.225753424657534,3.506849315068493,0.0,Low Value Customers
15472,112,1,371.56,4.888947368421053,3.3026315789473686,0.0,Low Value Customers
15473,13,7,1771.2,161.01818181818183,61.09090909090909,0.0,Sleeping Giants
15475,76,1,454.11,15.65896551724138,11.0,0.0,Low Value Customers
15478,39,2,1399.92,31.81636363636364,13.068181818181818,0.0,Low Value Customers
15480,115,1,905.5,20.122222222222224,6.733333333333333,0.0,Low Value Customers
15482,15,11,10839.76,112.91416666666667,52.114583333333336,0.0,Sleeping Giants
15483,160,4,225.26,2.681666666666666,3.4642857142857144,0.0,Low Value Customers
15484,0,4,3590.41,19.200053475935828,16.844919786096256,0.0,Champions
15485,29,3,2564.5,30.17058823529412,15.070588235294116,0.0,Champions
15488,92,1,91.32,45.66,36.5,0.0,Low Value Customers
15489,22,3,1134.28,22.6856,12.16,0.0,Champions
15491,94,6,3100.09,20.130454545454548,10.688311688311687,0.0,Champions
15492,27,2,659.46,18.84171428571429,13.8,0.0,Low Value Customers
15493,32,5,1953.41,6.759204152249136,1.906574394463668,0.0,Champions
15494,20,2,1280.58,10.49655737704918,9.336065573770492,0.0,Champions
15497,17,2,1262.2,84.14666666666668,41.6,0.0,Sleeping Giants
15498,0,30,13316.4,25.806976744186045,11.823643410852712,0.0077519379844961,Champions
15500,7,4,1131.56,16.640588235294118,8.411764705882353,0.0,Champions
15502,15,10,6923.98,33.129090909090905,20.2488038277512,0.0,Champions
15503,362,1,141.04,2.1369696969696967,1.0606060606060606,0.0,Low Value Customers
15504,80,1,52.83,4.063846153846153,2.5384615384615383,0.0,Low Value Customers
15505,52,5,3610.96,37.22639175257732,24.63917525773196,0.0,Sleeping Giants
15506,22,3,972.08,6.03776397515528,5.229813664596273,0.0,Champions
15507,171,1,475.86,10.574666666666667,3.555555555555556,0.0,Low Value Customers
15508,188,6,1000.27,10.8725,4.782608695652174,0.0,Low Value Customers
15510,330,1,250.0,250.0,2.0,0.0,Low Value Customers
15511,11,5,900.53,5.699556962025317,1.7025316455696202,0.0,Champions
15512,155,2,121.0,17.285714285714285,9.714285714285714,0.0,Low Value Customers
15513,30,19,14758.22,47.9162987012987,18.535714285714285,0.0,Champions
15514,11,11,4023.72,24.239277108433736,12.63855421686747,0.0,Champions
15516,44,3,62.43,4.162,1.8,0.0,Low Value Customers
15517,232,1,267.03,9.89,10.851851851851851,0.0,Low Value Customers
15518,63,8,1921.55,9.150238095238096,6.014285714285714,0.0,Champions
15520,1,1,343.5,19.08333333333333,17.444444444444443,0.0,Low Value Customers
15521,35,8,3000.2,16.217297297297296,9.924324324324324,0.0,Champions
15522,32,2,397.99,7.106964285714286,10.214285714285714,0.0,Low Value Customers
15523,83,1,412.01,41.201,13.2,0.0,Low Value Customers
15524,24,1,440.0,440.0,4.0,0.0,Sleeping Giants
15525,1,3,731.87,4.721741935483871,2.4838709677419355,0.0,Champions
15526,32,2,148.44,37.11,6.0,0.0,Low Value Customers
15527,18,8,2428.53,14.990925925925929,6.117283950617284,0.0,Champions
15528,253,1,229.33,8.820384615384615,4.730769230769231,0.0,Low Value Customers
15529,22,11,3960.05,5.990998487140696,5.225416036308624,0.0,Champions
15530,21,4,1497.31,13.993551401869158,8.766355140186915,0.0,Champions
15531,7,2,1972.39,9.00634703196347,4.954337899543379,0.0,Champions
15532,24,4,1554.83,6.21932,2.052,0.0,Champions
15533,18,3,807.57,9.729759036144578,3.4819277108433737,0.0,Low Value Customers
15535,172,4,502.9,6.984722222222222,1.875,0.0,Low Value Customers
15537,162,1,110.92,4.621666666666667,1.2083333333333333,0.0,Low Value Customers
15539,6,1,538.46,13.13317073170732,10.0,0.0,Low Value Customers
15540,10,1,213.3,14.22,13.333333333333334,0.0,Low Value Customers
15541,113,1,85.13,2.9355172413793102,1.6896551724137931,0.0,Low Value Customers
15543,287,1,127.86,4.566428571428571,3.071428571428572,0.0,Low Value Customers
15544,8,9,3546.71,13.693861003861004,12.003861003861005,0.0,Champions
15545,53,2,288.97,3.612125,2.025,0.0,Low Value Customers
15547,6,14,4910.6,7.065611510791367,5.753956834532374,0.0,Champions
15549,76,3,1677.71,14.84699115044248,6.115044247787611,0.0,Low Value Customers
15550,3,4,575.63,9.43655737704918,4.836065573770492,0.0,Champions
15551,36,1,436.06,15.036551724137931,7.517241379310345,0.0,Low Value Customers
15552,216,1,90.12,5.301176470588236,3.5294117647058822,0.0,Low Value Customers
15553,59,1,428.93,7.798727272727273,8.163636363636364,0.0,Low Value Customers
15554,277,1,217.2,15.514285714285714,5.285714285714286,0.0,Low Value Customers
15555,11,16,4791.87,5.414542372881356,4.968361581920904,0.0,Champions
15556,23,1,279.77,9.024838709677418,7.612903225806452,0.0,Low Value Customers
15557,28,1,468.91,24.679473684210524,11.210526315789474,0.0,Low Value Customers
15561,11,4,800.59,29.651481481481483,9.88888888888889,0.0,Champions
15562,351,1,134.55,134.55,39.0,0.0,Sleeping Giants
15563,8,3,1361.44,12.265225225225226,12.98198198198198,0.0,Champions
15565,49,2,173.16,21.645,7.5,0.0,Low Value Customers
15567,18,1,186.01,26.572857142857146,31.857142857142858,0.0,Low Value Customers
15568,2,3,758.29,14.307358490566036,8.69811320754717,0.0,Champions
15569,103,5,1375.71,44.37774193548388,21.483870967741936,0.0,Sleeping Giants
15570,6,12,4148.82,13.005705329153605,6.467084639498433,0.0,Champions
15571,11,4,650.4300000000001,11.411052631578947,4.631578947368421,0.0,Champions
15572,4,7,2533.42,11.95009433962264,5.721698113207547,0.0,Champions
15573,31,2,583.24,6.0754166666666665,3.6875,0.0,Low Value Customers
15574,177,4,675.64,4.445,2.1842105263157894,0.0,Low Value Customers
15576,37,1,921.37,21.427209302325583,9.16279069767442,0.0,Low Value Customers
15577,150,3,258.88,6.637948717948718,2.282051282051282,0.0,Low Value Customers
15578,161,1,127.1,9.776923076923076,4.0,0.0,Low Value Customers
15579,68,2,327.6,6.825,2.4375,0.0,Low Value Customers
15581,120,10,717.43,5.016993006993006,1.958041958041958,0.0,Champions
15582,24,3,682.91,15.520681818181815,10.295454545454543,0.0,Low Value Customers
15584,23,4,720.86,5.908688524590164,2.565573770491804,0.0,Champions
15585,176,1,455.3,14.687096774193549,10.32258064516129,0.0,Low Value Customers
15587,49,4,913.68,101.52,34.666666666666664,0.0,Sleeping Giants
15589,252,3,478.53,16.50103448275862,8.379310344827585,0.0,Low Value Customers
15592,46,1,388.58,16.190833333333334,14.75,0.0,Low Value Customers
15593,70,1,199.8,39.96,12.0,0.0,Low Value Customers
15594,15,5,1771.78,17.201747572815535,9.54368932038835,0.0,Champions
15596,100,5,1406.59,18.2674025974026,7.285714285714286,0.0,Champions
15597,29,1,324.57,14.753181818181815,12.681818181818182,0.0,Low Value Customers
15598,34,1,240.68,17.19142857142857,11.428571428571429,0.0,Low Value Customers
15599,26,2,761.74,14.648846153846154,13.807692307692308,0.0,Low Value Customers
15601,10,14,6776.56,16.52819512195122,12.153658536585366,0.0,Champions
15602,7,9,1297.87,28.214565217391304,24.717391304347824,0.0,Champions
15603,78,1,48.48,24.24,48.0,0.0,Low Value Customers
15604,51,1,216.39,12.728823529411764,9.352941176470589,0.0,Low Value Customers
15605,35,5,1198.23,17.88402985074627,6.582089552238806,0.0,Champions
15606,56,9,2920.16,37.92415584415584,11.584415584415584,0.0,Champions
15607,336,1,104.76,8.058461538461538,15.538461538461538,0.0,Low Value Customers
15608,27,4,1093.68,18.228,11.9,0.0,Champions
15609,182,1,298.48,18.655,9.25,0.0,Low Value Customers
15610,51,1,112.46,18.743333333333336,11.0,0.0,Low Value Customers
15611,9,11,1570.45,38.30365853658537,12.24390243902439,0.0,Champions
15612,35,2,195.15,32.525,8.666666666666666,0.0,Low Value Customers
15615,9,23,10399.74,24.585673758865248,13.02127659574468,0.0,Champions
15618,32,4,776.85,17.65568181818182,10.295454545454543,0.0,Champions
15619,10,1,336.4,112.13333333333333,45.333333333333336,0.0,Sleeping Giants
15620,49,3,1553.18,15.5318,9.15,0.0,Champions
15621,3,4,1293.03,80.814375,31.3125,0.0,Sleeping Giants
15622,2,9,3709.56,20.051675675675675,9.04864864864865,0.0,Champions
15623,140,1,301.03000000000003,15.843684210526318,6.578947368421052,0.0,Low Value Customers
15624,116,4,588.13,17.297941176470587,10.5,0.0,Low Value Customers
15625,99,4,1534.26,23.9728125,18.5625,0.0,Champions
15626,74,2,675.8,13.791836734693875,15.63265306122449,0.0,Low Value Customers
15628,4,9,2870.24,18.51767741935484,12.219354838709677,0.0,Champions
15630,44,2,1186.35,19.7725,13.333333333333334,0.0,Low Value Customers
15632,15,8,3285.31,19.67251497005988,12.62874251497006,0.0,Champions
15634,16,1,243.55,16.236666666666668,6.6,0.0,Low Value Customers
15636,89,2,724.76,28.9904,11.36,0.0,Low Value Customers
15637,52,1,223.36,14.890666666666668,8.533333333333333,0.0,Low Value Customers
15639,133,1,425.32,17.0128,12.92,0.0,Low Value Customers
15640,3,15,12416.11,26.084264705882354,13.806722689075633,0.0,Champions
15641,104,4,1887.2,15.858823529411763,13.126050420168069,0.0,Champions
15643,178,3,664.0,20.12121212121212,7.454545454545454,0.0,Low Value Customers
15644,165,4,803.54,3.4635344827586207,2.3706896551724137,0.0,Low Value Customers
15645,18,1,611.59,11.991960784313726,5.0,0.0,Low Value Customers
15646,157,3,447.64,12.789714285714286,11.257142857142858,0.0,Low Value Customers
15648,203,2,639.5,26.64583333333333,9.083333333333334,0.0,Low Value Customers
15649,335,2,816.0,408.0,96.0,0.0,Sleeping Giants
15651,36,3,646.3000000000001,20.196875,14.96875,0.0,Low Value Customers
15652,90,1,337.74,16.082857142857144,9.904761904761903,0.0,Low Value Customers
15653,92,2,877.44,146.24,200.0,0.0,Sleeping Giants
15654,8,2,922.53,43.93,22.61904761904762,0.0,Sleeping Giants
15655,232,1,560.67,16.490294117647057,9.529411764705882,0.0,Low Value Customers
15656,44,4,748.5,15.925531914893616,7.297872340425532,0.0,Low Value Customers
15657,22,1,30.0,30.0,24.0,0.0,Low Value Customers
15658,189,5,1024.1,21.335416666666664,5.041666666666667,0.0,Low Value Customers
15659,43,1,306.45,27.85909090909091,10.090909090909092,0.0,Low Value Customers
15660,24,9,1600.86,17.787333333333333,11.666666666666666,0.0,Champions
15661,316,2,309.8,61.96,47.2,0.0,Sleeping Giants
15663,105,1,138.14,15.348888888888888,11.77777777777778,0.0,Low Value Customers
15664,50,1,386.43,22.731176470588235,9.235294117647058,0.0,Low Value Customers
15665,167,2,2222.21,19.323565217391305,14.382608695652172,0.0,Low Value Customers
15667,39,1,301.32,23.178461538461537,18.46153846153846,0.0,Low Value Customers
15668,217,1,76.32,76.32,72.0,0.0,Sleeping Giants
15669,39,4,684.34,20.73757575757576,10.363636363636363,0.0,Champions
15670,296,1,173.05,14.420833333333334,7.583333333333333,0.0,Low Value Customers
15671,18,7,2657.13,34.065769230769234,21.78205128205128,0.0,Champions
15673,87,4,2726.23,19.755289855072466,10.514492753623188,0.0,Champions
15674,72,4,2111.89,18.68929203539823,11.27433628318584,0.0,Champions
15675,80,3,323.69,15.413809523809524,25.09523809523809,0.0,Low Value Customers
15676,8,3,3435.76,17.008712871287127,11.148514851485148,0.0,Champions
15677,48,1,657.23,19.916060606060608,9.666666666666666,0.0,Low Value Customers
15678,52,1,352.7,29.391666666666666,15.333333333333334,0.0,Low Value Customers
15679,23,4,781.28,7.102545454545455,10.636363636363637,0.0,Champions
15680,8,3,1333.68,17.09846153846154,12.205128205128204,0.0,Champions
15681,17,5,1426.16,26.90867924528302,15.39622641509434,0.0,Champions
15683,116,1,193.75,19.375,13.1,0.0,Low Value Customers
15687,8,9,2993.1,18.030722891566263,7.891566265060241,0.0,Champions
15689,119,2,254.1,28.23333333333333,9.333333333333334,0.0,Low Value Customers
15690,3,2,239.76,12.618947368421052,21.473684210526315,0.0,Low Value Customers
15691,251,1,136.8,68.4,36.0,0.0,Sleeping Giants
15692,27,1,191.04,15.92,11.5,0.0,Low Value Customers
15694,0,13,6464.4,83.95324675324675,21.766233766233768,0.0,Champions
15695,266,2,409.98,18.635454545454547,9.636363636363637,0.0,Low Value Customers
15696,32,8,2711.11,16.137559523809525,6.041666666666667,0.0,Champions
15699,17,1,309.65,17.202777777777776,6.277777777777778,0.0,Low Value Customers
15700,171,2,696.68,8.10093023255814,4.151162790697675,0.0,Low Value Customers
15701,1,4,1529.0,6.647826086956521,3.965217391304348,0.0,Champions
15703,264,1,211.5,42.3,13.2,0.0,Low Value Customers
15704,139,4,2293.62,19.603589743589744,8.786324786324787,0.0,Champions
15705,200,1,143.1,23.85,10.333333333333334,0.0,Low Value Customers
15706,59,4,1060.56,19.28290909090909,5.836363636363636,0.0,Champions
15707,34,4,916.98,4.473073170731707,2.897560975609756,0.0,Low Value Customers
15708,40,7,3235.25,11.8507326007326,4.457875457875458,0.0,Champions
15709,283,1,133.25,22.20833333333333,20.166666666666668,0.0,Low Value Customers
15712,8,5,1072.36,20.23320754716981,9.169811320754716,0.0,Champions
15713,142,2,356.7,18.77368421052632,7.894736842105263,0.0,Low Value Customers
15714,11,2,330.03,9.706764705882351,5.470588235294118,0.0,Low Value Customers
15716,145,4,1101.11,9.41119658119658,6.307692307692308,0.0,Low Value Customers
15717,233,1,150.3,21.47142857142857,10.0,0.0,Low Value Customers
15719,32,13,5028.42,5.406903225806452,2.921505376344086,0.0,Champions
15720,23,1,598.73,4.677578125,2.1953125,0.0,Low Value Customers
15721,11,1,471.4,5.6119047619047615,4.619047619047619,0.0,Low Value Customers
15722,35,5,2211.21,33.00313432835821,15.26865671641791,0.0,Champions
15723,364,1,190.7,5.018421052631579,1.9210526315789476,0.0,Low Value Customers
15724,200,2,218.25,19.84090909090909,6.636363636363637,0.0,Low Value Customers
15725,14,1,415.25,12.9765625,6.90625,0.0,Low Value Customers
15727,16,7,5159.06,17.139734219269105,10.17607973421927,0.0,Champions
15729,197,1,85.0,17.0,5.6,0.0,Low Value Customers
15730,65,3,1120.88,16.01257142857143,9.842857142857143,0.0,Low Value Customers
15732,211,2,294.12,21.00857142857143,15.357142857142858,0.0,Low Value Customers
15733,282,1,162.3,16.23,6.2,0.0,Low Value Customers
15734,114,2,1339.45,51.517307692307696,13.307692307692308,0.0,Sleeping Giants
15737,14,8,1188.12,16.73408450704225,8.408450704225352,0.0,Champions
15738,18,16,4812.42,27.81745664739885,17.23699421965318,0.0,Champions
15739,65,1,449.12,56.14,59.0,0.0,Sleeping Giants
15740,48,1,154.88,17.20888888888889,16.88888888888889,0.0,Low Value Customers
15743,15,4,775.96,9.022790697674418,2.488372093023256,0.0,Champions
15744,77,1,34.8,11.6,40.0,0.0,Low Value Customers
15745,8,4,1094.59,17.654677419354837,6.790322580645161,0.0,Champions
15746,133,1,196.88,7.031428571428571,6.357142857142857,0.0,Low Value Customers
15747,12,3,946.64,10.518222222222224,5.177777777777778,0.0,Champions
15748,39,1,144.36,7.218000000000001,2.5,0.0,Low Value Customers
15749,234,3,44534.3,4453.43,1802.8,0.0,Sleeping Giants
15750,2,8,2463.05,8.464089347079039,6.1271477663230245,0.0,Champions
15752,39,7,2626.6,6.485432098765432,4.839506172839506,0.0,Champions
15753,304,1,79.2,79.2,144.0,0.0,Sleeping Giants
15754,50,3,458.57,16.3775,7.107142857142857,0.0,Low Value Customers
15755,0,6,2364.25,16.7677304964539,10.120567375886525,0.0,Champions
15756,60,4,528.01,2.764450261780105,1.2617801047120418,0.0,Low Value Customers
15757,65,2,714.42,15.876,10.911111111111111,0.0,Low Value Customers
15758,24,1,205.25,22.80555555555556,5.222222222222222,0.0,Low Value Customers
15759,217,3,253.04,36.14857142857143,8.571428571428571,0.0,Low Value Customers
15762,64,2,583.75,15.777027027027026,6.783783783783784,0.0,Low Value Customers
15763,31,2,1086.92,17.818360655737706,4.442622950819672,0.0,Low Value Customers
15764,80,6,3279.97,18.222055555555556,11.38888888888889,0.0,Champions
15766,63,1,315.06,28.64181818181818,15.454545454545457,0.0,Low Value Customers
15768,115,3,621.83,23.030740740740743,9.037037037037036,0.0,Low Value Customers
15769,6,26,56252.72,432.7132307692308,228.24615384615385,0.0,Sleeping Giants
15773,5,1,635.6800000000001,63.568000000000005,31.1,0.0,Sleeping Giants
15774,68,1,270.8,10.832,3.48,0.0,Low Value Customers
15775,244,1,104.9,14.985714285714286,9.714285714285714,0.0,Low Value Customers
15776,132,1,241.62,13.423333333333334,7.666666666666667,0.0,Low Value Customers
15777,240,4,1047.11,49.86238095238096,18.0,0.0,Sleeping Giants
15780,183,3,475.28,16.38896551724138,7.586206896551724,0.0,Low Value Customers
15781,24,3,345.46,17.273,9.0,0.0,Low Value Customers
15782,9,3,2614.74,60.80790697674418,20.093023255813957,0.0,Sleeping Giants
15783,10,1,246.3,17.592857142857145,15.142857142857142,0.0,Low Value Customers
15785,29,5,2328.9700000000003,28.059879518072293,19.42168674698795,0.0,Champions
15786,43,3,4919.0,18.49248120300752,12.556390977443607,0.0,Champions
15787,25,3,933.26,4.6663,2.67,0.0,Low Value Customers
15789,357,1,351.3,14.052,17.52,0.0,Low Value Customers
15790,9,1,218.75,6.4338235294117645,3.323529411764706,0.0,Low Value Customers
15791,43,2,1612.69,21.502533333333336,9.746666666666666,0.0,Low Value Customers
